id,timestamp,user_name,chinese_name,email,age,income,gender,country,chinese_address,purchase_history,is_active,registration_date,credit_score,phone_number
185,2023-12-30T12:26:51+00:00,hqzurif,蔡梓萱,haxrkabu@outlook.com,20,869000.0,男,德国,贵州省潍坊西湖路179号6单元1603,"{""average_price"":401.05,""category"":""电子产品"",""items"":[{""id"":577}]}",False,2022-05-04,318,258-474-2901
186,2024-04-19T17:03:39+00:00,SUOSLQRSQH,尹波,oxnfvbcd@163.com,64,431000.0,未指定,澳大利亚,新疆维吾尔自治区哈尔滨兴华路116号2单元778,"{""average_price"":295.12,""category"":""服装"",""items"":[{""id"":658},{""id"":762},{""id"":818},{""id"":715}]}",False,2023-01-20,607,211-157-1950
187,2023-02-10T02:24:13+00:00,vdruvnxyq,邱浩,groxvdlq@hotmail.com,88,978000.0,男,中国,四川省上海科技路23号6单元1248,"{""average_price"":505.99,""category"":""电子产品"",""items"":[{""id"":219},{""id"":930},{""id"":167},{""id"":868},{""id"":894}]}",False,2020-04-04,770,393-590-3443
188,2024-05-21T00:33:39+00:00,MZOKOCINJP,尹华,empnfcaz@outlook.com,61,401000.0,男,印度,吉林省北京中山路1号6单元2272,"{""average_price"":411.94000000000005,""category"":""服装"",""items"":[{""id"":591},{""id"":591},{""id"":721},{""id"":894},{""id"":596},{""id"":768},{""id"":101},{""id"":601},{""id"":514}]}",False,2023-04-03,588,743-937-6302
189,2023-08-23T21:03:35+00:00,roepvve,曾宇,ubwkphbc@126.com,74,817000.0,男,印度,河南省惠州建设路38号6单元476,"{""average_price"":571.3299999999999,""category"":""书籍"",""items"":[{""id"":91},{""id"":722},{""id"":602},{""id"":394},{""id"":826}]}",False,2021-07-05,672,994-651-6312
190,2024-03-18T09:40:59+00:00,rzzvdcxqh,秦飞,oiempejc@outlook.com,34,609000.0,女,巴西,四川省西安复兴路140号7单元1495,"{""average_price"":413.91999999999996,""category"":""食品"",""items"":[{""id"":928},{""id"":389},{""id"":338},{""id"":851},{""id"":162},{""id"":469},{""id"":319}]}",False,2022-11-05,407,293-753-6469
191,2023-08-15T08:21:07+00:00,weeynsunil,赖嘉,fztfxxlz@qq.com,90,804000.0,女,英国,山东省重庆黄河路150号5单元1587,"{""average_price"":560.44,""category"":""食品"",""items"":[{""id"":52}]}",False,2021-06-15,779,293-993-9653
192,2023-05-21T05:35:02+00:00,zuuwmve,沈欣,jocsdivy@hotmail.com,82,919000.0,男,印度,安徽省太原南京路196号7单元1771,"{""average_price"":437.68,""category"":""书籍"",""items"":[{""id"":823},{""id"":557},{""id"":304},{""id"":800}]}",False,2020-11-25,725,774-338-9089
193,2024-04-08T12:10:01+00:00,qtuwyyoqvy,龙建国,ufplfluk@126.com,19,666000.0,女,俄罗斯,青海省绍兴解放路161号7单元1129,"{""average_price"":224.83,""category"":""电子产品"",""items"":[{""id"":671},{""id"":278},{""id"":858},{""id"":996},{""id"":29},{""id"":490},{""id"":717}]}",False,2022-12-24,313,208-222-1045
194,2024-05-31T01:10:11+00:00,CYXLGEOHO,史磊,jqbsbbhw@gmail.com,37,144000.0,女,俄罗斯,台湾省保定平安路68号2单元1604,"{""average_price"":458.47,""category"":""服装"",""items"":[{""id"":882},{""id"":658},{""id"":625},{""id"":188},{""id"":112},{""id"":804},{""id"":896}]}",False,2023-04-27,427,544-391-1359
195,2024-02-16T07:33:04+00:00,uoezknqsyf,赖欣,xsycyjmd@163.com,57,920000.0,女,英国,湖南省常州新华路52号5单元926,"{""average_price"":865.36,""category"":""服装"",""items"":[{""id"":309},{""id"":466},{""id"":602},{""id"":666},{""id"":913}]}",False,2022-08-24,559,469-699-8192
196,2023-04-17T17:49:37+00:00,pnnpqdto,汪嘉,hcxfhdrk@hotmail.com,48,814000.0,男,日本,湖北省天津富强路27号1单元645,"{""average_price"":56.53,""category"":""书籍"",""items"":[{""id"":542},{""id"":257},{""id"":726}]}",False,2020-09-07,500,847-133-3891
197,2024-07-01T20:12:46+00:00,FITMDXV,薛涛,jnfnppaw@163.com,55,265000.0,男,中国,湖北省烟台人民路169号7单元2180,"{""average_price"":86.23,""category"":""食品"",""items"":[{""id"":516},{""id"":546},{""id"":127},{""id"":392},{""id"":525},{""id"":794},{""id"":334},{""id"":183},{""id"":177}]}",False,2023-07-11,548,931-402-1262
198,2023-07-05T20:24:30+00:00,nckrs,王松,tefehhid@qq.com,92,502000.0,男,日本,安徽省南京东风路84号4单元2455,"{""average_price"":135.73000000000002,""category"":""服装"",""items"":[{""id"":419},{""id"":606},{""id"":411},{""id"":983},{""id"":251},{""id"":246},{""id"":449}]}",False,2021-03-12,794,605-350-9397
199,2024-07-06T15:48:53+00:00,HEQYK,周文,hphzhpei@hotmail.com,92,470000.0,男,德国,吉林省福州兴安路25号5单元1068,"{""average_price"":136.72,""category"":""服装"",""items"":[{""id"":885},{""id"":368},{""id"":64},{""id"":431},{""id"":449}]}",False,2023-07-22,796,973-111-6801
200,2024-03-17T20:51:15+00:00,tqfcsc,郭燕,lfzfaepu@163.com,38,686000.0,男,日本,澳门特别行政区石家庄广州路129号4单元245,"{""average_price"":426.78999999999996,""category"":""书籍"",""items"":[{""id"":636},{""id"":454},{""id"":114},{""id"":947}]}",False,2022-11-04,433,360-474-4038
201,2024-07-17T10:02:06+00:00,ynzvq,王晓,iqggzmdf@126.com,47,708000.0,男,德国,福建省无锡和平路78号2单元2187,"{""average_price"":613.9,""category"":""电子产品"",""items"":[{""id"":819},{""id"":307},{""id"":524},{""id"":71},{""id"":962},{""id"":429},{""id"":505}]}",False,2023-08-16,497,648-895-8108
202,2024-01-01T19:04:39+00:00,DYAYU,高涛,sjnkupjf@hotmail.com,94,260000.0,女,德国,江苏省南昌繁荣路24号4单元1823,"{""average_price"":262.45000000000005,""category"":""书籍"",""items"":[{""id"":619},{""id"":271},{""id"":484},{""id"":140},{""id"":781},{""id"":739},{""id"":887},{""id"":773},{""id"":544}]}",False,2022-05-09,808,165-634-5611
203,2024-02-24T15:29:50+00:00,XXIFLBWTNI,黎杰,cttvfhwi@outlook.com,67,218000.0,男,印度,内蒙古自治区厦门健康路61号7单元1202,"{""average_price"":662.4100000000001,""category"":""服装"",""items"":[{""id"":530},{""id"":376},{""id"":780}]}",False,2022-09-12,628,569-828-8128
204,2024-02-05T20:10:40+00:00,kgplv,赵志强,jhhjynzh@qq.com,74,778000.0,男,美国,海南省长沙科技路35号6单元1213,"{""average_price"":993.07,""category"":""书籍"",""items"":[{""id"":782},{""id"":941},{""id"":110},{""id"":782},{""id"":963},{""id"":949},{""id"":737},{""id"":260},{""id"":631},{""id"":475}]}",False,2022-07-30,674,361-247-9092
205,2024-11-10T12:09:43+00:00,XEDWNL,郭俊,sdisoplh@hotmail.com,79,443000.0,男,德国,云南省深圳和谐路109号7单元374,"{""average_price"":882.19,""category"":""食品"",""items"":[{""id"":493}]}",False,2024-05-15,708,164-647-2150
206,2024-09-09T01:31:15+00:00,XXINKN,宋勇,qyxkrmzl@qq.com,54,199000.0,男,印度,湖南省泉州兴华路3号6单元381,"{""average_price"":910.9,""category"":""书籍"",""items"":[{""id"":875},{""id"":143}]}",False,2023-12-20,544,320-235-7418
207,2024-11-11T17:57:24+00:00,CSYGTJEFJ,秦文,ozirhtth@126.com,63,477000.0,女,法国,新疆维吾尔自治区西安健康路35号5单元1158,"{""average_price"":411.94000000000005,""category"":""食品"",""items"":[{""id"":432},{""id"":438},{""id"":508},{""id"":682},{""id"":910},{""id"":844},{""id"":941},{""id"":962},{""id"":571}]}",False,2024-05-18,599,327-526-9838
208,2023-01-18T23:20:52+00:00,FIXMHFU,贾俊,tpfthfer@outlook.com,63,435000.0,女,澳大利亚,福建省金华友谊路187号6单元1810,"{""average_price"":768.34,""category"":""书籍"",""items"":[{""id"":881},{""id"":785},{""id"":494}]}",False,2020-02-12,604,399-643-1235
209,2024-05-26T00:35:33+00:00,RJRGXM,梁俊,scyxawxb@hotmail.com,84,447000.0,女,巴西,上海市泉州富强路133号5单元2304,"{""average_price"":462.43,""category"":""书籍"",""items"":[{""id"":906},{""id"":999},{""id"":937},{""id"":528},{""id"":575},{""id"":820},{""id"":1},{""id"":486},{""id"":265}]}",False,2023-04-15,744,161-794-6741
210,2024-08-07T19:46:22+00:00,WWFAKLSYKW,赖敏,ejibcmla@126.com,37,80000.0,女,巴西,海南省深圳复兴路189号3单元965,"{""average_price"":925.75,""category"":""食品"",""items"":[{""id"":817},{""id"":755},{""id"":132},{""id"":864},{""id"":964},{""id"":522},{""id"":657},{""id"":979},{""id"":398},{""id"":667}]}",False,2023-10-05,432,734-472-6782
211,2023-11-22T16:49:23+00:00,EPTXEYLNY,郝伟,crnjtshu@hotmail.com,73,7000.0,男,德国,西藏自治区杭州人民路82号1单元1929,"{""average_price"":537.6700000000001,""category"":""电子产品"",""items"":[{""id"":962},{""id"":28},{""id"":211},{""id"":886},{""id"":10},{""id"":60}]}",False,2022-02-04,666,210-706-9516
212,2024-02-27T13:40:12+00:00,QEQFCLH,吕萍,gvhhkxtc@163.com,54,453000.0,男,美国,江苏省中山安康路139号5单元1842,"{""average_price"":898.03,""category"":""家居"",""items"":[{""id"":434},{""id"":207},{""id"":830},{""id"":154},{""id"":365}]}",False,2022-09-19,543,613-759-5750
213,2024-12-13T22:35:52+00:00,GROINWEOER,武磊,olgkbqpb@hotmail.com,60,138000.0,男,德国,天津市潍坊北京路49号6单元615,"{""average_price"":576.28,""category"":""电子产品"",""items"":[{""id"":542},{""id"":441},{""id"":561},{""id"":240},{""id"":539},{""id"":247},{""id"":594}]}",False,2024-08-01,582,681-653-6563
214,2023-01-26T06:15:52+00:00,ztciyypbg,侯国强,jyokkvnt@outlook.com,47,580000.0,男,印度,贵州省厦门安康路167号1单元983,"{""average_price"":316.9,""category"":""服装"",""items"":[{""id"":210},{""id"":407},{""id"":612},{""id"":49}]}",False,2020-02-29,495,531-493-1279
215,2023-01-06T18:49:05+00:00,TZEMO,陈超,chtggnbt@hotmail.com,91,292000.0,男,日本,陕西省哈尔滨西湖路162号7单元1503,"{""average_price"":1000.0,""category"":""电子产品"",""items"":[{""id"":247},{""id"":986},{""id"":806}]}",False,2020-01-14,785,205-627-3807
216,2024-12-18T01:22:55+00:00,uxekwes,曾国强,rfmkooxt@126.com,32,569000.0,女,俄罗斯,江西省昆明兴隆路94号6单元2038,"{""average_price"":240.67000000000002,""category"":""家居"",""items"":[{""id"":603},{""id"":844},{""id"":586}]}",False,2024-08-11,398,702-573-2530
217,2023-06-09T23:57:06+00:00,ypgdkvomu,孔红,mcigluyl@163.com,63,548000.0,女,俄罗斯,湖南省长沙青年路3号4单元686,"{""average_price"":219.88,""category"":""服装"",""items"":[{""id"":88},{""id"":954}]}",False,2021-01-10,601,109-124-1064
218,2024-07-11T00:05:49+00:00,qzwvyzje,石晓,qzgqcxxv@hotmail.com,71,705000.0,女,英国,天津市无锡和谐路135号2单元960,"{""average_price"":686.1700000000001,""category"":""家居"",""items"":[{""id"":11},{""id"":903},{""id"":490},{""id"":396},{""id"":398},{""id"":731},{""id"":115},{""id"":392},{""id"":944}]}",False,2023-08-01,656,111-343-6875
219,2024-12-02T00:12:37+00:00,XMHTGG,曹桂英,rvynqnzr@hotmail.com,55,375000.0,女,澳大利亚,陕西省无锡兴业路70号4单元1181,"{""average_price"":217.9,""category"":""食品"",""items"":[{""id"":787},{""id"":344},{""id"":170},{""id"":585},{""id"":590},{""id"":27},{""id"":683},{""id"":594},{""id"":514},{""id"":12}]}",False,2024-07-04,546,713-308-5750
220,2024-05-08T04:17:30+00:00,LYZSIVV,傅敏,blvtywxo@outlook.com,91,79000.0,男,美国,广东省厦门解放路1号3单元265,"{""average_price"":168.4,""category"":""家居"",""items"":[{""id"":650},{""id"":569}]}",False,2023-03-04,787,280-371-9494
221,2023-02-07T09:07:05+00:00,cyaraci,叶浩,scytgast@outlook.com,94,978000.0,女,澳大利亚,吉林省嘉兴兴华路116号2单元622,"{""average_price"":164.44,""category"":""电子产品"",""items"":[{""id"":600},{""id"":209},{""id"":707}]}",False,2020-03-28,806,537-603-4959
222,2024-07-16T22:56:54+00:00,jipnlpxh,方建国,vpobmxio@163.com,98,655000.0,女,英国,广西壮族自治区哈尔滨新华路128号2单元759,"{""average_price"":660.4300000000001,""category"":""电子产品"",""items"":[{""id"":730},{""id"":22},{""id"":85},{""id"":55},{""id"":170},{""id"":615}]}",False,2023-08-15,835,520-846-8368
223,2024-12-23T13:37:25+00:00,HNIMQ,何杰,jegkdmou@163.com,36,227000.0,女,俄罗斯,云南省石家庄兴华路186号1单元782,"{""average_price"":212.95,""category"":""家居"",""items"":[{""id"":465}]}",False,2024-08-24,419,515-532-8809
224,2024-01-30T11:10:24+00:00,ypplmnn,沈燕,cwhoyrfs@hotmail.com,71,697000.0,男,中国,黑龙江省济南中山路71号4单元478,"{""average_price"":135.73000000000002,""category"":""食品"",""items"":[{""id"":828},{""id"":641},{""id"":426},{""id"":448},{""id"":717},{""id"":253},{""id"":535},{""id"":456}]}",False,2022-07-15,653,554-811-5814
225,2023-01-18T16:05:09+00:00,hmfvzaad,任飞,zqnbxlbk@outlook.com,89,603000.0,女,法国,广西壮族自治区南通安康路18号4单元164,"{""average_price"":475.29999999999995,""category"":""食品"",""items"":[{""id"":829},{""id"":894},{""id"":617},{""id"":4},{""id"":473},{""id"":402},{""id"":665},{""id"":615},{""id"":303}]}",False,2020-02-11,775,857-613-8359
226,2023-01-23T00:07:10+00:00,uqtcqrut,廖建国,cxeokdxa@163.com,82,661000.0,女,英国,台湾省成都青年路92号4单元653,"{""average_price"":783.19,""category"":""书籍"",""items"":[{""id"":943},{""id"":1},{""id"":8},{""id"":846},{""id"":803},{""id"":722},{""id"":755}]}",False,2020-02-21,727,440-422-2782
227,2023-04-14T17:14:24+00:00,FHZJM,周磊,rdimakub@hotmail.com,51,146000.0,女,俄罗斯,宁夏回族自治区哈尔滨深圳路91号2单元215,"{""average_price"":629.74,""category"":""服装"",""items"":[{""id"":187},{""id"":283},{""id"":815}]}",False,2020-08-31,525,286-105-7129
228,2024-04-24T01:03:03+00:00,vqedyphvqi,钱志强,orctjlnl@outlook.com,45,776000.0,男,日本,陕西省杭州兴安路94号2单元2021,"{""average_price"":552.5200000000001,""category"":""服装"",""items"":[{""id"":917},{""id"":421},{""id"":394},{""id"":736},{""id"":796}]}",False,2023-01-30,481,880-642-6668
229,2024-10-19T02:05:10+00:00,MPYUZCY,薛桂英,ixmsiqqr@163.com,78,379000.0,男,中国,安徽省苏州中山路13号3单元456,"{""average_price"":545.59,""category"":""书籍"",""items"":[{""id"":376},{""id"":41},{""id"":698},{""id"":125},{""id"":898}]}",False,2024-03-23,702,941-237-9737
230,2023-10-01T18:43:10+00:00,dbmjvjy,彭松,hejjqdnh@qq.com,59,502000.0,男,美国,澳门特别行政区上海解放路73号5单元789,"{""average_price"":317.89,""category"":""食品"",""items"":[{""id"":877},{""id"":112},{""id"":828},{""id"":906},{""id"":34},{""id"":738},{""id"":817},{""id"":693},{""id"":306}]}",False,2021-10-05,572,201-755-5284
231,2024-09-18T15:45:39+00:00,yreux,赵桂兰,zfxksxca@gmail.com,22,763000.0,女,英国,黑龙江省惠州兴安路101号2单元455,"{""average_price"":270.37,""category"":""家居"",""items"":[{""id"":585},{""id"":838},{""id"":86},{""id"":365},{""id"":16},{""id"":313},{""id"":878},{""id"":806},{""id"":223}]}",False,2024-01-12,330,380-682-7721
232,2023-04-30T12:28:37+00:00,piyqrfksqe,易佳,hzhlrhzq@outlook.com,32,836000.0,女,巴西,宁夏回族自治区长沙兴业路140号2单元1106,"{""average_price"":854.47,""category"":""电子产品"",""items"":[{""id"":15}]}",False,2020-10-07,396,618-541-1079
233,2025-01-22T01:22:46+00:00,XZGHJRPXXE,龚平,zskxpczz@hotmail.com,57,344000.0,男,德国,福建省北京朝阳路100号5单元177,"{""average_price"":766.36,""category"":""电子产品"",""items"":[{""id"":33},{""id"":381},{""id"":451},{""id"":6},{""id"":514},{""id"":271},{""id"":717},{""id"":739},{""id"":204},{""id"":458}]}",False,2024-11-01,562,766-608-6801
234,2023-01-16T11:42:38+00:00,OOAAYKD,蔡萍,acezpmqq@outlook.com,59,450000.0,女,法国,吉林省金华富强路45号1单元1194,"{""average_price"":49.6,""category"":""电子产品"",""items"":[{""id"":901},{""id"":71},{""id"":521}]}",False,2020-02-06,572,820-736-2797
235,2023-02-08T01:30:54+00:00,UUDSOL,韩波,bbixiufa@163.com,26,428000.0,男,印度,澳门特别行政区北京安定路64号5单元1091,"{""average_price"":336.7,""category"":""食品"",""items"":[{""id"":621},{""id"":433},{""id"":94},{""id"":719},{""id"":287},{""id"":618}]}",False,2020-03-30,358,430-583-8253
236,2023-04-10T02:46:35+00:00,qgphje,梁建华,cgnemfmh@gmail.com,69,557000.0,男,日本,台湾省上海学院路31号6单元778,"{""average_price"":881.2,""category"":""书籍"",""items"":[{""id"":357},{""id"":211},{""id"":393}]}",False,2020-08-20,639,627-459-6105
237,2023-11-21T18:40:57+00:00,ASMCGO,罗伟,atbyqwac@163.com,73,10000.0,未指定,澳大利亚,宁夏回族自治区福州安宁路135号5单元2448,"{""average_price"":930.7,""category"":""食品"",""items"":[{""id"":705}]}",False,2022-02-02,671,164-531-8837
238,2023-10-10T06:58:48+00:00,zkovhwaesr,常志强,sfkwixqw@outlook.com,27,775000.0,男,美国,重庆市无锡振兴路130号2单元1756,"{""average_price"":251.56,""category"":""服装"",""items"":[{""id"":892},{""id"":335},{""id"":879},{""id"":129},{""id"":552},{""id"":447},{""id"":835},{""id"":838},{""id"":737}]}",False,2021-10-25,364,310-898-3428
239,2023-11-14T18:12:44+00:00,PKWQFVSYXZ,贺霞,pzljarue@163.com,23,328000.0,女,俄罗斯,辽宁省武汉富强路11号1单元931,"{""average_price"":995.05,""category"":""电子产品"",""items"":[{""id"":981},{""id"":955}]}",False,2022-01-16,337,642-731-4694
240,2024-12-09T09:27:42+00:00,okuszhasp,侯鹏,jsenryap@gmail.com,98,747000.0,女,法国,辽宁省深圳新华路41号7单元333,"{""average_price"":738.64,""category"":""电子产品"",""items"":[{""id"":999},{""id"":42},{""id"":195}]}",False,2024-07-22,837,157-387-2039
241,2023-12-03T07:06:29+00:00,nvrfwjb,吕红,plccycqx@163.com,67,534000.0,女,英国,广东省沈阳南京路116号7单元1270,"{""average_price"":871.3,""category"":""家居"",""items"":[{""id"":271},{""id"":365},{""id"":465}]}",False,2022-03-01,628,792-270-8659
242,2024-05-06T03:16:50+00:00,HGMTUF,冯云,scrwbgnq@qq.com,68,488000.0,女,德国,云南省杭州科技路55号4单元1711,"{""average_price"":922.7800000000001,""category"":""食品"",""items"":[{""id"":578},{""id"":407},{""id"":225},{""id"":919},{""id"":955},{""id"":296},{""id"":966}]}",False,2023-02-27,633,804-540-1209
243,2024-03-16T12:03:01+00:00,wkrdmlq,蔡思,hxnvimoi@126.com,22,898000.0,女,英国,江苏省合肥中山路181号5单元449,"{""average_price"":262.45000000000005,""category"":""电子产品"",""items"":[{""id"":363},{""id"":588},{""id"":495},{""id"":109},{""id"":11},{""id"":555},{""id"":861},{""id"":758},{""id"":459}]}",False,2022-10-31,332,269-272-9493
244,2023-08-04T23:27:19+00:00,POYEJX,罗磊,glsotsht@163.com,75,146000.0,男,美国,宁夏回族自治区长沙北京路5号5单元1048,"{""average_price"":692.1099999999999,""category"":""书籍"",""items"":[{""id"":309},{""id"":720},{""id"":268},{""id"":514},{""id"":504},{""id"":915},{""id"":983},{""id"":369},{""id"":964}]}",False,2021-05-22,681,652-442-8352
245,2023-12-18T04:33:00+00:00,ZFDQFRMALP,龚霞,aculidys@outlook.com,92,328000.0,其他,澳大利亚,山西省东莞幸福路152号6单元1818,"{""average_price"":909.9100000000001,""category"":""食品"",""items"":[{""id"":162},{""id"":79},{""id"":931},{""id"":684}]}",False,2022-04-05,791,650-667-4352
246,2023-01-12T19:37:01+00:00,mueyja,谢小红,ydrgmukt@outlook.com,91,677000.0,女,巴西,安徽省东莞深圳路44号7单元499,"{""average_price"":881.2,""category"":""食品"",""items"":[{""id"":634},{""id"":441},{""id"":269},{""id"":546},{""id"":555},{""id"":878},{""id"":827},{""id"":437},{""id"":474},{""id"":370}]}",False,2020-01-28,790,566-778-8910
247,2024-10-30T04:17:28+00:00,emopehqzr,康玉梅,afzuxedm@outlook.com,46,724000.0,男,日本,湖南省杭州青年路37号6单元1519,"{""average_price"":390.16,""category"":""电子产品"",""items"":[{""id"":856},{""id"":949},{""id"":898},{""id"":262},{""id"":121}]}",False,2024-04-18,489,884-734-1604
248,2023-12-17T23:56:08+00:00,UQLJML,于秀英,lqdirkdg@outlook.com,77,54000.0,男,中国,宁夏回族自治区石家庄振兴路21号5单元1335,"{""average_price"":782.2,""category"":""家居"",""items"":[{""id"":161},{""id"":603},{""id"":698},{""id"":520}]}",False,2022-04-04,691,334-126-2392
249,2024-03-04T12:31:14+00:00,LMRYRVYR,田文,weylbucz@gmail.com,84,473000.0,男,美国,贵州省常州青年路19号6单元1545,"{""average_price"":266.41,""category"":""服装"",""items"":[{""id"":635},{""id"":809}]}",False,2022-10-03,739,362-380-1536
250,2023-02-22T17:18:37+00:00,inyvvsyr,石嘉,cfiluxvk@163.com,95,810000.0,女,俄罗斯,海南省惠州胜利路95号5单元2328,"{""average_price"":160.48,""category"":""家居"",""items"":[{""id"":963},{""id"":791}]}",False,2020-05-03,813,327-314-2605
251,2023-03-21T00:36:11+00:00,KQVZFQ,梁英,ltnaadfh@163.com,88,393000.0,女,英国,广西壮族自治区南京青年路64号3单元1226,"{""average_price"":157.51,""category"":""电子产品"",""items"":[{""id"":121},{""id"":687},{""id"":579},{""id"":267},{""id"":322}]}",False,2020-07-04,766,329-662-8904
252,2023-05-22T22:35:07+00:00,NIBMPBNKAG,段秀兰,hwtfjxlx@qq.com,36,303000.0,女,澳大利亚,天津市广州民族路105号4单元1629,"{""average_price"":320.86,""category"":""书籍"",""items"":[{""id"":391},{""id"":841},{""id"":739}]}",False,2020-11-29,422,432-435-9657
253,2023-01-02T22:05:33+00:00,kgsywt,何嘉,smkrrlzh@163.com,96,816000.0,男,中国,广东省沈阳兴华路86号7单元1527,"{""average_price"":307.99,""category"":""电子产品"",""items"":[{""id"":794},{""id"":237},{""id"":295},{""id"":648},{""id"":46},{""id"":529}]}",False,2020-01-05,819,330-882-3009
254,2023-02-14T23:37:50+00:00,hvuqe,吴松,yhcnkltm@outlook.com,97,513000.0,男,中国,云南省长沙兴安路199号1单元1275,"{""average_price"":543.61,""category"":""服装"",""items"":[{""id"":993},{""id"":449},{""id"":923},{""id"":433},{""id"":865},{""id"":409},{""id"":155},{""id"":115},{""id"":651}]}",False,2020-04-15,827,332-621-3434
255,2023-12-23T06:47:08+00:00,MVDOXNU,吕艳,yzgaxuqd@gmail.com,31,203000.0,男,印度,河北省惠州广州路128号7单元1681,"{""average_price"":840.61,""category"":""家居"",""items"":[{""id"":446},{""id"":39},{""id"":664},{""id"":992},{""id"":288},{""id"":148},{""id"":932},{""id"":549},{""id"":209}]}",False,2022-04-17,390,810-145-9919
256,2023-06-23T21:26:07+00:00,DFNDGMEXLF,万明,vpqmeifr@qq.com,100,273000.0,男,德国,重庆市烟台安宁路91号2单元1896,"{""average_price"":321.85,""category"":""服装"",""items"":[{""id"":762}]}",False,2021-02-12,846,350-524-6965
257,2025-01-18T19:41:36+00:00,ZUYGVTYQSP,乔勇,eroukanf@qq.com,22,192000.0,女,俄罗斯,浙江省佛山健康路133号7单元2173,"{""average_price"":106.03,""category"":""服装"",""items"":[{""id"":656}]}",False,2024-10-25,332,566-228-4754
258,2024-12-06T13:00:30+00:00,DZWOIEOHO,毛磊,ouxewfcg@hotmail.com,83,138000.0,女,英国,甘肃省青岛科技路52号6单元214,"{""average_price"":624.79,""category"":""服装"",""items"":[{""id"":551},{""id"":775},{""id"":670},{""id"":283},{""id"":364},{""id"":508},{""id"":429},{""id"":267}]}",False,2024-07-15,732,242-136-6464
259,2023-11-30T08:09:44+00:00,fhfmoomnoi,赖梓萱,xpycrwnp@hotmail.com,78,873000.0,女,英国,台湾省台州工业路109号1单元1042,"{""average_price"":782.2,""category"":""书籍"",""items"":[{""id"":616}]}",False,2022-02-22,702,824-565-4185
260,2023-07-24T10:55:41+00:00,hednasmcic,汤嘉,wondanin@qq.com,59,814000.0,男,印度,安徽省天津朝阳路16号3单元854,"{""average_price"":788.14,""category"":""家居"",""items"":[{""id"":213},{""id"":638},{""id"":116},{""id"":680},{""id"":590}]}",False,2021-04-25,577,629-124-4021
261,2023-08-02T05:28:03+00:00,YBULE,王艳,cmtobyol@qq.com,91,212000.0,女,俄罗斯,山东省常州广州路196号2单元691,"{""average_price"":112.96,""category"":""电子产品"",""items"":[{""id"":192},{""id"":610},{""id"":634},{""id"":395},{""id"":176},{""id"":296},{""id"":684}]}",False,2021-05-15,789,744-339-3499
262,2024-10-07T14:12:20+00:00,foayoag,贾欣怡,wziwslic@qq.com,27,962000.0,男,印度,浙江省徐州康乐路93号7单元983,"{""average_price"":554.5,""category"":""家居"",""items"":[{""id"":557}]}",False,2024-02-25,361,850-596-1444
263,2023-04-05T01:33:45+00:00,COZXC,何明,imluklnz@163.com,37,283000.0,女,巴西,河南省武汉东风路198号5单元956,"{""average_price"":215.92,""category"":""书籍"",""items"":[{""id"":19},{""id"":225},{""id"":109},{""id"":217},{""id"":579},{""id"":200},{""id"":718}]}",False,2020-08-08,427,507-188-7981
264,2023-02-19T23:13:34+00:00,KIARDKH,傅桂英,xlthzmgc@126.com,87,380000.0,男,印度,重庆市潍坊广州路162号4单元1738,"{""average_price"":810.9100000000001,""category"":""家居"",""items"":[{""id"":78}]}",False,2020-04-27,762,135-821-3071
265,2025-01-06T23:56:59+00:00,pplrm,朱子轩,eosghroz@gmail.com,88,856000.0,女,澳大利亚,浙江省济南解放路192号3单元1312,"{""average_price"":176.32000000000002,""category"":""食品"",""items"":[{""id"":149},{""id"":608},{""id"":585},{""id"":424}]}",False,2024-09-27,770,284-988-8865
266,2024-02-17T06:47:53+00:00,ROOOIMZVWT,武洋,pahfgeis@outlook.com,83,170000.0,男,美国,湖南省温州兴隆路124号2单元1262,"{""average_price"":755.47,""category"":""书籍"",""items"":[{""id"":430},{""id"":592},{""id"":3},{""id"":92}]}",False,2022-08-26,735,603-341-3368
267,2023-05-02T03:39:59+00:00,jzuulj,于雪,qctsdtbo@qq.com,86,595000.0,男,中国,青海省中山振兴路109号2单元2451,"{""average_price"":517.87,""category"":""服装"",""items"":[{""id"":597},{""id"":663},{""id"":151},{""id"":823}]}",False,2020-10-11,756,444-713-3594
268,2023-07-29T01:01:22+00:00,AJOOHEMOV,邵芳,njisuxeb@qq.com,71,20000.0,男,日本,吉林省济南上海路156号5单元924,"{""average_price"":150.57999999999998,""category"":""书籍"",""items"":[{""id"":497},{""id"":17},{""id"":208},{""id"":733},{""id"":193},{""id"":320},{""id"":31},{""id"":414}]}",False,2021-05-06,654,611-659-4264
269,2023-07-27T14:18:50+00:00,DRFVJPI,丁娟,joowtmvx@126.com,24,235000.0,女,巴西,新疆维吾尔自治区嘉兴安定路22号6单元2414,"{""average_price"":65.44,""category"":""食品"",""items"":[{""id"":633},{""id"":40},{""id"":136},{""id"":13},{""id"":213}]}",False,2021-05-02,342,679-810-6103
270,2024-08-31T22:59:06+00:00,xgjdejapgw,武宇,ifeehmay@hotmail.com,78,824000.0,女,法国,黑龙江省泉州文化路198号7单元2032,"{""average_price"":216.91,""category"":""书籍"",""items"":[{""id"":439},{""id"":591},{""id"":700},{""id"":869}]}",False,2023-12-01,701,405-310-9164
